공산동-0117,1,대구광역시 동구 인산로 67,대구광역시 동구 진인동 563,35.95557,128.714214,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0118,1,대구광역시 동구 인산로 71,대구광역시 동구 진인동 559-1,35.955404,128.714756,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0119,1,대구광역시 동구 인산로 77,대구광역시 동구 진인동 557-3,35.955339,128.715132,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0120,1,,대구광역시 동구 진인동 521-1,35.954859,128.715538,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0121,1,,대구광역시 동구 진인동 520,35.95429,128.715621,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0122,1,대구광역시 동구 인산로 91,대구광역시 동구 진인동 519-1,35.954359,128.716132,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0123,1,,대구광역시 동구 진인동 930-51,35.950042,128.729528,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0124,1,대구광역시 동구 인산로 254,대구광역시 동구 진인동 930-6,35.948493,128.730799,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0125,1,대구광역시 동구 인산로 233,대구광역시 동구 진인동 941-7,35.950655,128.729655,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0126,1,,대구광역시 동구 진인동 930-1,35.950119,128.728863,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0127,1,,대구광역시 동구 진인동 932,35.95096,128.728339,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0128,1,,대구광역시 동구 진인동 932,35.95096,128.728339,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0129,1,대구광역시 동구 인산로 177,대구광역시 동구 진인동 878,35.952572,128.724164,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0130,1,,대구광역시 동구 진인동 875,35.952874,128.723313,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0131,1,,대구광역시 동구 진인동 870,35.953153,128.721952,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0132,1,대구광역시 동구 인산로 121,대구광역시 동구 진인동 496,35.953892,128.718888,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0133,1,대구광역시 동구 인산로 121-8,대구광역시 동구 진인동 495-5,35.954308,128.718725,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
공산동-0134,1,대구광역시 동구 인산로 113,대구광역시 동구 진인동 502,35.954023,128.718191,,한전주,053-662-2882,대구광역시 동구청,2019-06-14
