동인1가 254-3,1,,대구광역시 중구 동인동1가 254-3,35.871725,128.603662,2006,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인124가동 460-1,1,,대구광역시 중구 동인동2가 460-1,35.869442,128.604132,2015,,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인124가동 444-3대,1,,대구광역시 중구 동인동2가 444-3,35.869442,128.604132,2015,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인1가 268-1,1,,대구광역시 중구 동인동1가 268-1,35.8723377,128.603257,,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인1가 268-1,1,,대구광역시 중구 동인동1가 268-1,35.8723377,128.603257,2003,,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인1가 202-1,1,,대구광역시 중구 동인동1가 202-1,35.872834,128.603405,2003,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인124가동 226-4대,1,,대구광역시 중구 동인동2가 226-4,35.867946,128.605782,2016,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인1가 163-6,1,,대구광역시 중구 동인동1가 186,35.874502,128.601535,2002,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인1가 226-16,1,,대구광역시 중구 동인동1가 226-16,35.871982,128.602579,2003,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인124가동 405-4도,1,,대구광역시 중구 동인동2가 405-4,35.869442,128.604132,2016,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인124가동 364-5 대,1,,대구광역시 중구 동인동2가 364-5,35.869442,128.604132,2017,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인1가 226-11,1,,대구광역시 중구 동인동1가 226-11,35.871838,128.602545,2002,,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인3가동 271-149대,1,,대구광역시 중구 동인동3가 271-149,35.87308955,128.606341,2017,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인124가동 10대,1,,대구광역시 중구 동인동2가 11,35.869881,128.601123,2017,,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인124가동 223대,1,,대구광역시 중구 동인동2가 223,35.868712,128.605931,2017,,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인124가동 433-1대,1,,대구광역시 중구 동인동2가 433-1,35.869442,128.604132,2017,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인124가동 503-4대,1,,대구광역시 중구 동인동2가 503-4,35.869442,128.604132,2017,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인124가동 318-5대,1,,대구광역시 중구 동인동2가 318-5,35.869442,128.604132,2017,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인1가 257-3,1,,대구광역시 중구 동인동1가 257-1,35.871699,128.603452,2002,,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인1가 259,1,,대구광역시 중구 동인동1가 259,35.871736,128.603175,2003,한전주,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
동인124가동 274-3대,1,,대구광역시 중구 동인동1가 274-3,35.87212337,128.6039241,2010,건축물,053-661-2653,대구광역시 중구청(건설안전과),2019-06-10
