송현2동-015,1,대구광역시 달서구 월배로67안길 39,대구광역시 달서구 송현동 1923-27,35.82777773,128.546938,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
송현2동-016,1,대구광역시 달서구 월배로67안길 37,대구광역시 달서구 송현동 1923-28,35.82768785,128.5468821,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
두류3동-001,1,대구광역시 달서구 야외음악당로33길 10-12,대구광역시 달서구 두류동 620-27,35.85163027,128.5540549,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
두류3동-002,1,대구광역시 달서구 두류공원로 263-7,대구광역시 달서구 두류동 473-2,35.85655177,128.5578868,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
두류3동-003,1,대구광역시 달서구 두류공원로49길 6-5,대구광역시 달서구 두류동 472-6,35.85594672,128.5581372,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
두류3동-004,1,대구광역시 달서구 야외음악당로33길 26,대구광역시 달서구 두류동 623-1,35.85228279,128.5532844,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
두류3동-005,1,대구광역시 달서구 두류공원로49길 9,대구광역시 달서구 두류동 475-15,35.85561251,128.5582899,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
두류3동-006,1,,대구광역시 달서구 두류동 475-11,35.85529582,128.5585534,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
두류3동-007,1,대구광역시 달서구 야외음악당로 223,대구광역시 달서구 두류동 475-8,35.85494277,128.558883,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
두류3동-008,1,대구광역시 달서구 야외음악당로 221,대구광역시 달서구 두류동 475-7,35.85480824,128.5587382,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
두류3동-009,1,대구광역시 달서구 야외음악당로 219-10,대구광역시 달서구 두류동 475-6,35.85509816,128.5584191,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
두류3동-010,1,대구광역시 달서구 야외음악당로 219-18,대구광역시 달서구 두류동 475-2,35.85531534,128.5582324,2000,,053-667-2875,대구광역시 달서구청,2019-09-18
